Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time.1,Moving Time,Distance.1,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort.1,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute.1,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged,lat,lng
3580999594,"Jun 6, 2020, 12:18:52 AM",Hilton Garden Inn Cupertino - Aloha Mobile Village,Run,,2009,5.68,102.0,False,,activities/3823237250.fit.gz,,,2009.0,1902.0,5680.7001953125,11.199999809265137,2.9866981506347656,14.327863693237305,13.627900123596191,43.09999847412109,53.20000076293945,5.800000190734863,0.0123224249109625,,,,,,172.23495483398438,,,425.0,,,102.0,,,,,,,,,,,,,0.0,,1.0,5696.5,1591401600.0,2.0,18.6200008392334,18.6200008392334,8.970000267028809,0.5299999713897705,1010.5999755859376,4.449999809265137,8.199999809265137,283.0,0.0,1591361280.0,1591414016.0,0.5099999904632568,,,0.0,,0.4399999976158142,16093.0,3.0,314.0,,,,,37.3342640,-122.0144100
3580999613,"Jun 3, 2020, 2:10:57 PM",Hilton Garden Inn Cupertino - Aloha Mobile Village,Run,,2352,5.78,95.0,False,,activities/3823237266.fit.gz,,,2352.0,2287.0,5783.60009765625,3.799999952316284,2.528902530670166,17.754671096801758,17.854700088500977,47.70000076293945,57.09999847412109,6.5,-0.001729026902467,,,,,,165.80764770507812,,,439.0,,,95.0,,,,,,,,,,,,,0.0,,1.0,5798.7001953125,1591192832.0,2.0,21.020000457763672,21.020000457763672,10.729999542236328,0.5199999809265137,1015.0,0.8299999833106995,1.5700000524520874,317.0,0.0,1591188608.0,1591241216.0,0.4399999976158142,,,0.0,,0.4199999868869781,16093.0,0.0,310.0,,,,,37.3344090,-122.0144730
3580999615,"Jun 3, 2020, 3:07:39 AM",Hilton Garden Inn Cupertino - Aloha Mobile Village,Run,,1863,5.37,106.0,False,,activities/3823237279.fit.gz,,,1863.0,1834.0,5372.7998046875,4.199999809265137,2.929552793502808,18.46965217590332,18.36969947814941,47.70000076293945,57.09999847412109,10.300000190734863,0.0018612269777804,,,,,,174.29547119140625,,,418.0,,,106.0,,,,,,,,,,,,,0.0,,1.0,5388.60009765625,1591153152.0,1.0,26.690000534057617,26.690000534057617,10.8100004196167,0.3700000047683716,1015.5999755859376,2.430000066757202,5.21999979019165,329.0,0.0,1591102208.0,1591154816.0,0.4000000059604645,,,0.0,,0.0399999991059303,16093.0,0.0,324.0,,,,,37.3346110,-122.0144590
3580999635,"Jun 8, 2020, 2:09:23 AM",Aloha Mobile Village,Run,,4139,10.58,173.0,False,,activities/3823237242.fit.gz,,,4139.0,4108.0,10588.599609375,6.599999904632568,2.577555894851685,34.450584411621094,34.05059814453125,47.09999847412109,56.70000076293945,5.0,0.0037776476237922,,,,,,166.153564453125,,,786.0,,,173.0,,,,,,,,,,,,,0.0,,1.0,10615.2001953125,1591581568.0,1.0,17.200000762939453,17.200000762939453,5.96999979019165,0.4799999892711639,1019.5,4.090000152587891,9.220000267028809,284.0,0.0,1591534080.0,1591586816.0,0.5899999737739563,,,0.0,,0.0399999991059303,16093.0,0.0,351.6000061035156,,,,,37.3342460,-122.0143550
3580999697,"Jun 2, 2020, 12:42:13 AM",Aloha Mobile Village - Sunnyvale,Ride,,4526,18.78,29.0,False,,activities/3823237361.fit.gz,,,4526.0,3476.0,18783.5,11.699999809265137,5.403768539428711,62.96499633789063,62.96500015258789,15.300000190734863,58.20000076293945,50.0,0.0,,,,,,132.0116729736328,,,461.0,,,29.0,,,,,,,,,,,,,0.0,,1.0,,1591056000.0,2.0,25.38999938964844,25.38999938964844,10.510000228881836,0.3899999856948852,1015.2999877929688,3.4600000381469727,5.610000133514404,327.0,0.0,1591015808.0,1591068288.0,0.3600000143051147,,,0.0,,0.3499999940395355,16093.0,3.0,328.6000061035156,,,,,37.3330350,-122.0126820
3580999720,"May 30, 2020, 1:13:57 AM",Aloha Mobile Village - Rancho la Mesa Mobile Home Court,Run,,1823,5.03,89.0,False,,activities/3823237386.fit.gz,,,1823.0,1797.0,5036.7998046875,7.199999809265137,2.80289363861084,9.671555519104004,15.171560287475586,35.900001525878906,52.900001525878906,3.200000047683716,-0.1091963127255439,,,,,,169.89479064941406,,,396.0,,,89.0,,,,,,,,,,,,,0.0,,1.0,5034.5,1590800384.0,2.0,18.32999992370605,18.32999992370605,12.489999771118164,0.6899999976158142,1010.9000244140624,5.079999923706055,10.039999961853027,214.0,0.0,1590756608.0,1590808960.0,0.25,,,0.0,,0.4900000095367431,16093.0,1.0,315.20001220703125,,,,,37.3338510,-122.0123960
3580999745,"May 29, 2020, 3:13:49 AM",Aloha Mobile Village - Rancho la Mesa Mobile Home Court,Run,,1937,5.14,74.0,False,,activities/3823237394.fit.gz,,,1937.0,1934.0,5144.60009765625,4.199999809265137,2.6600828170776367,14.986380577087402,18.686399459838867,35.900001525878906,52.900001525878906,5.900000095367432,-0.0719200745224952,,,,,,164.07254028320312,,,390.0,,,74.0,,,,,,,,,,,,,0.0,,1.0,5148.10009765625,1590721152.0,1.0,22.100000381469727,22.100000381469727,12.31999969482422,0.5400000214576721,1011.9000244140624,2.1600000858306885,3.509999990463257,295.0,0.0,1590670336.0,1590722560.0,0.2199999988079071,,,0.0,,0.0399999991059303,16093.0,0.0,292.8999938964844,,,,,37.3337020,-122.0123420
3580999748,"Jun 1, 2020, 2:12:05 AM",Hilton Garden Inn Cupertino - Aloha Mobile Village,Run,,4203,10.82,156.0,False,,activities/3823237382.fit.gz,,,4203.0,4126.0,10824.400390625,4.300000190734863,2.6234610080718994,29.369083404541016,29.169099807739254,43.59999847412109,60.29999923706055,10.0,0.0018476775148883,,,,,,162.98092651367188,,,849.0,,,156.0,,,,,,,,,,,,,0.0,,1.0,10851.0,1590976768.0,2.0,18.84000015258789,18.84000015258789,12.40999984741211,0.6600000262260437,1014.0999755859376,3.0899999141693115,5.059999942779541,320.0,0.0,1590929408.0,1590981888.0,0.3199999928474426,,,0.0,,0.6399999856948853,16093.0,0.0,317.20001220703125,,,,,37.3345780,-122.0144450
3581000012,"May 12, 2020, 3:05:18 AM",Courtyard by Marriott San Jose Cupertino,Run,,1794,5.01,90.0,False,,activities/3823237654.fit.gz,,,1794.0,1791.0,5009.5,4.099999904632568,2.797040700912476,16.577377319335938,18.77739906311035,43.09999847412109,52.900001525878906,5.400000095367432,-0.0439165569841861,,,,,,169.10145568847656,,,389.0,,,90.0,,,,,,,,,,,,,0.0,,1.0,5016.2998046875,1589252352.0,5.0,16.31999969482422,16.31999969482422,10.720000267028809,0.6899999976158142,1013.2000122070312,4.239999771118164,7.53000020980835,206.0,0.2759999930858612,1589202176.0,1589252864.0,0.6700000166893005,,,0.9800000190734864,5.0,0.5899999737739563,16093.0,0.0,341.5,,,,,37.3337240,-122.0123900
3581000061,"May 9, 2020, 10:04:52 PM",Mill Valley - Kent Woodlands,Walk,,13678,9.84,38.0,False,,activities/3823237655.fit.gz,,,13678.0,9913.0,9845.5,3.5999999046325684,0.9931907653808594,550.1786499023438,550.2789916992188,288.8999938964844,775.7999877929688,49.59999847412109,-0.0010156924836337,,,,,,117.31224822998048,,,880.0,,,38.0,,,,,,,,,,,,,0.0,,1.0,,1589061632.0,2.0,15.739999771118164,15.739999771118164,9.479999542236328,0.6600000262260437,1013.2000122070312,3.369999885559082,5.699999809265137,238.0,0.0,1589029504.0,1589080192.0,0.6000000238418579,,,0.0,,0.4600000083446502,16093.0,6.0,327.29998779296875,,,,,37.9149420,-122.5838860
